"PLT_CN","PLOTID","MEASYEAR","ECOSEC","ECOPROV","OWNGRPCD","FORTYPGRP","STDORGCD","RDDISTCD","SLOPE","QMD","RD.comm","RD.sap","STDAGE","SITECLCD","LAT","LON","Z","dist","Mahalanobis.Distance","inv.Mahalanobis.Distance","weight","treat_PLT_CN","treat_PLOTID"
"9151_5_2021","9151_5","2021","M221A","M221","40","500","0","5","20.8388270269447","10.8827969239397","0.576884779998668","0.0286155979245932","91","5.11111111111111","40.7373330175355","-77.422652104071","1","0",NA,NA,NA,"9151_5_2021","9151_5"
"171958997020004","42.61.5471","2015","M221A","M221","40","500","0","4","14","12.1313250561943","0.493535107702157","0.0579072215154864","91","5","40.28634","-77.795239","0","36.7880742208548","1.59137556419873","62.8387178047132","0.0843360324061843","9151_5_2021","9151_5"
"306269220489998","42.107.447","2016","M221A","M221","40","500","0","4","16","12.0320783363021","0.580929886952548","0.029412786764614","90","5","40.52156","-76.42317","0","54.6120845901163","1.28211232879998","77.9962860926526","0.10467905045285","9151_5_2021","9151_5"
"464514668489998","42.27.2375","2018","M221A","M221","40","500","0","5","14","10.3074994763301","0.411284849826089","0.0850604406482401","99","5","40.81124","-77.5519","0","8.48388702183083","1.45077410822295","68.9287184222566","0.092509440575189","9151_5_2021","9151_5"
"464514694489998","42.81.6106","2018","M221A","M221","40","500","0","4","16","10.952236368956","0.556991196128822","0.0278460725459034","86","5","41.163923","-76.989171","0","37.1599603436762","0.968664747987397","103.234891336524","0.138551858557384","9151_5_2021","9151_5"
"511231736126144","42.79.5616","2019","M221A","M221","40","500","0","4","11","9.74067759450029","0.434433395902583","0.0938834359579605","74","5","41.004195","-76.218791","0","65.6928525460318","1.59404656547927","62.7334245847039","0.0841947180585165","9151_5_2021","9151_5"
"618638143126144","42.61.3625","2020","M221A","M221","40","500","0","4","26","10.0862799623182","0.459728392147828","0","97","5","40.536485","-77.854254","0","26.5852200557649","1.40262445464382","71.29492122351","0.0956851284806342","9151_5_2021","9151_5"
"618638146126144","42.61.6002","2020","M221A","M221","40","500","0","5","30","10.7918123726144","0.549616541876543","0.149663173436163","81","5","40.316647","-77.833099","0","36.1883848651739","1.43439514683662","69.7157963902328","0.0935657802863163","9151_5_2021","9151_5"
"722438023290487","42.61.5230","2021","M221A","M221","40","500","0","5","8","10.8239870497046","0.452304187463678","0.0874947002153027","81","5","40.697796","-78.035269","0","32.2789401087174","1.36080912320845","73.4856919273327","0.0986253684397992","9151_5_2021","9151_5"
"722438321290487","42.55.5700","2021","M221A","M221","40","500","0","5","31","12.2305083023288","0.71953607018248","0","110","5","40.195373","-77.695029","0","40.055113665479","1.14991589603481","86.9628816723247","0.11671314538347","9151_5_2021","9151_5"
"722438335290487","42.37.4820","2022","M221A","M221","40","500","0","5","18","11.2046865194882","0.410525248481018","0","93","5","41.170607","-76.391376","0","61.6816885455636","1.47258142180309","67.9079598040534","0.0911394773596566","9151_5_2021","9151_5"
"Composite Control",NA,"2019","M221A","M221","40","500","0","4.49255321204443","18.6360808605124","11.0647430937848","0.515648388424702","0.0502266248529706","90.5633549749949","5","40.6788766083197","-77.2779092918286",NA,"39.6936359744918",NA,NA,NA,"9151_5_2021","9151_5"
