"PLT_CN","PLOTID","MEASYEAR","ECOSEC","ECOPROV","OWNGRPCD","FORTYPGRP","STDORGCD","RDDISTCD","SLOPE","QMD","RD.comm","RD.sap","STDAGE","SITECLCD","LAT","LON","Z","dist","Mahalanobis.Distance","inv.Mahalanobis.Distance","weight","treat_PLT_CN","treat_PLOTID"
"12752_3_2021","12752_3","2021","M221A","M221","40","500","0","5","32.3365405762987","11.460318037953","0.487397383985612","0.0548031084320958","58.125","4.75","40.3455373544969","-77.2164550227227","1","0",NA,NA,NA,"12752_3_2021","12752_3"
"171958360020004","42.81.4440","2016","M221A","M221","40","500","0","4","36","12.1262360194745","0.694623913181515","0.17259583421586","72","5","41.285732","-77.196355","0","64.8854277017443","2.248507131521","44.4739527832207","0.0890754391633834","12752_3_2021","12752_3"
"171959255020004","42.109.4871","2015","M221A","M221","40","500","0","4","31","12.3857175811497","0.52561605748583","0.0327046347280244","75","4","40.742677","-77.011908","0","29.4421158430566","1.56081522996507","64.0690826692136","0.128321889969458","12752_3_2021","12752_3"
"249982041489998","54.65.2311","2015","M221A","M221","40","500","0","5","27","9.67713403218758","0.383807117818775","0.0187895284825061","45","5","39.47856","-78.366555","0","85.5061829986058","1.70548329487077","58.6344060365465","0.117436952214421","12752_3_2021","12752_3"
"306269055489998","42.97.5","2016","M221A","M221","40","500","0","4","31","11.250964870904","0.753066453532539","0.00609205155543082","75","5","40.92498","-76.68922","0","48.6485730239431","2.22549817117784","44.9337596836017","0.0899963715073426","12752_3_2021","12752_3"
"464513591489998","42.87.1978","2018","M221A","M221","40","500","0","4","7","10.2218349180032","0.400835683361549","0.0451854105811081","57","4","40.58237","-77.6844","0","29.5837389329818","2.28969979597046","43.6738476266563","0.0874729344670895","12752_3_2021","12752_3"
"511231872126144","42.55.3151","2019","M221A","M221","40","500","0","4","7","10.0137859519219","0.410615750039703","0.0935841914098737","66","5","40.010362","-77.574928","0","29.9118626178378","2.30650084911117","43.3557178348909","0.0868357626139245","12752_3_2021","12752_3"
"511231986126144","42.61.2504","2019","M221A","M221","40","500","0","5","37","11.9926426721082","0.529277024919483","0.0416289159181387","83","4","40.45806","-78.14265","0","49.4687626818103","1.79372649454849","55.749859470728","0.111659587351219","12752_3_2021","12752_3"
"535843703126144","51.69.16","2019","M221A","M221","40","500","0","5","35","13.9233816135146","0.594111412691162","0.137948846572393","70","5","39.242727","-78.317639","0","96.0368579117263","2.1775678533005","45.9227940238151","0.0919772763446437","12752_3_2021","12752_3"
"618638146126144","42.61.6002","2020","M221A","M221","40","500","0","5","30","10.7918123726144","0.549616541876543","0.149663173436163","81","5","40.316647","-77.833099","0","32.6223162408171","1.91405650323575","52.2450616431374","0.104639941330699","12752_3_2021","12752_3"
"740835027290487","51.171.24","2021","M221A","M221","40","500","0","4","42","11.9865974537614","0.642025214510936","0.0299295446251075","82","5","38.848622","-78.685334","0","129.652394457204","2.16330138503556","46.2256441435951","0.0925838450378196","12752_3_2021","12752_3"
"Composite Control",NA,"2018","M221A","M221","40","500","0","4.42571375724098","28.7438696405861","11.4409444094752","0.543583377198908","0.0701727376167404","70.5629473124797","4.67254558821223","40.1917085869586","-77.7533150407844",NA,"58.9369270560895",NA,NA,NA,"12752_3_2021","12752_3"
