"PLT_CN","PLOTID","MEASYEAR","ECOSEC","ECOPROV","OWNGRPCD","FORTYPGRP","STDORGCD","RDDISTCD","SLOPE","QMD","RD.comm","RD.sap","STDAGE","SITECLCD","LAT","LON","Z","dist","Mahalanobis.Distance","inv.Mahalanobis.Distance","weight","treat_PLT_CN","treat_PLOTID"
"11824_2_2021","11824_2","2021","M221A","M221","40","500","0","6","15.9117376571619","14.3262980294068","0.344142538457195","0.097033053461793","80.7","4.6","40.6094380807729","-77.6433802863912","1","0",NA,NA,NA,"11824_2_2021","11824_2"
"171958997020004","42.61.5471","2015","M221A","M221","40","500","0","4","14","12.1313250561943","0.493535107702157","0.0579072215154864","91","5","40.28634","-77.795239","0","23.68712427056","2.77296804577435","36.0624422457327","0.0826660071215486","11824_2_2021","11824_2"
"464513845489998","42.61.1648","2018","M221A","M221","40","500","0","4","10","13.2393117268233","0.501030701895767","0.0951829515547811","95","5","40.42684","-78.14387","0","29.2116070514226","2.41158700514141","41.4664699166168","0.0950536703552889","11824_2_2021","11824_2"
"464514530489998","42.67.2706","2018","M221A","M221","40","500","0","6","12","12.2900901457017","0.498145821658928","0","98","5","40.50716","-77.56476","0","8.18070071368309","2.56848966631699","38.9333861496091","0.089247077465765","11824_2_2021","11824_2"
"511231951126144","42.57.2513","2019","M221A","M221","40","500","0","4","7","12.6607545542259","0.431053079837779","0.0557716576530835","101","5","40.06143","-77.98259","0","41.8387731015226","2.75209936472553","36.3358973450339","0.0832928487822499","11824_2_2021","11824_2"
"535843703126144","51.69.16","2019","M221A","M221","40","500","0","5","35","13.9233816135146","0.594111412691162","0.137948846572393","70","5","39.242727","-78.317639","0","100.865431180674","2.44211632294599","40.9480904166625","0.0938653880103805","11824_2_2021","11824_2"
"535843915126144","51.165.61","2019","M221A","M221","40","500","0","5","14","14.4657201280658","0.580827096565345","0.0565379073779314","66","5","38.315098","-78.719324","0","168.409805244297","2.75892909971621","36.2459477520775","0.0830866571538169","11824_2_2021","11824_2"
"570397843126144","24.43.842","2020","M221A","M221","40","500","0","6","23","14.1989436226784","0.465551011251454","0.0616202748055658","84","5","39.619121","-77.858258","0","69.2687500112071","1.24587736661808","80.2647216165817","0.183990978856974","11824_2_2021","11824_2"
"722438366290487","42.43.3102","2021","M221A","M221","40","500","0","5","7","13.2166163358259","0.525232774357311","0.0765519950259403","87","5","40.380722","-76.862243","0","44.069704231221","2.0937621237002","47.760917473889","0.109482444841777","11824_2_2021","11824_2"
"740834597290487","51.69.65","2021","M221A","M221","40","500","0","6","12","12.2009401759238","0.458355141414332","0.0799272028228041","89","5","39.119495","-78.355899","0","109.551377815873","2.47162694886903","40.4591801549008","0.0927446580580054","11824_2_2021","11824_2"
"829427237290487","51.69.25","2022","M221A","M221","40","500","0","5","20","11.8732592709115","0.52293562896838","0.163351223440734","77","5","39.256659","-78.400571","0","101.627214704329","2.64790900998514","37.7656481483709","0.0865702693541934","11824_2_2021","11824_2"
"Composite Control",NA,"2019","M221A","M221","40","500","0","5.10497018812166","16.052888366219","13.1404385469342","0.503752185376411","0.0773988504293627","85.6661934159999","5","39.7291386314489","-77.9630777084317",NA,"68.9380297740696",NA,NA,NA,"11824_2_2021","11824_2"
