"PLT_CN","PLOTID","MEASYEAR","ECOSEC","ECOPROV","OWNGRPCD","FORTYPGRP","STDORGCD","RDDISTCD","SLOPE","QMD","RD.comm","RD.sap","STDAGE","SITECLCD","LAT","LON","Z","dist","Mahalanobis.Distance","inv.Mahalanobis.Distance","weight","treat_PLT_CN","treat_PLOTID"
"9608_1_2021","9608_1","2021","M221A","M221","40","500","0","6","35.7057178511385","11.709163290839","0.892765518734628","0.0027432145430297","104.1","5.2","40.4951903361232","-77.8262542190209","1","0",NA,NA,NA,"9608_1_2021","9608_1"
"249981833489998","54.27.2423","2015","M221A","M221","40","500","0","5","20","10.3846274754985","0.811458690660003","0.0711176569691496","102","6","39.417325","-78.567414","0","84.1348440547729","2.44038730792709","40.9771021489789","0.0894368736019873","9608_1_2021","9608_1"
"306269055489998","42.97.5","2016","M221A","M221","40","500","0","4","31","11.250964870904","0.753066453532539","0.00609205155543082","75","5","40.92498","-76.68922","0","66.6622914323472","2.20500835792362","45.3513020214429","0.0989840289786919","9608_1_2021","9608_1"
"375841202489998","42.99.112","2017","M221A","M221","40","500","0","6","40","11.9588518650845","0.678791247039855","0.00793009380501551","107","6","40.53404","-77.05361","0","40.7762495284991","2.23098361499979","44.823278542998","0.097831561707364","9608_1_2021","9608_1"
"464515051489998","42.97.1981","2018","M221A","M221","40","500","0","5","43","10.3099466535962","0.680711877471226","0","88","6","40.76371","-76.72505","0","60.7836069742764","2.29686793854029","43.5375488168258","0.0950253201486536","9608_1_2021","9608_1"
"511231831126144","42.99.5639","2019","M221A","M221","40","500","0","5","21","12.7375502034412","0.73899260188475","0.116959524469663","106","5","40.347473","-77.123323","0","38.4438675310154","2.41014311004595","41.4913121063975","0.0905591913978951","9608_1_2021","9608_1"
"511231944126144","42.61.2772","2019","M221A","M221","40","500","0","4","33","11.0902280361919","0.916923473326913","0.0660446765963037","95","6","40.43846","-77.92485","0","6.505297577702","2.19733752385917","45.5096219466414","0.0993295790150799","9608_1_2021","9608_1"
"513410348126144","54.71.2421","2019","M221A","M221","40","500","0","6","43","12.3609118942391","0.725548970278815","0.0435851800999968","87","5","38.580173","-79.434652","0","157.586409250447","2.18309427530102","45.806542177942","0.0999776389266899","9608_1_2021","9608_1"
"678976383126144","51.91.40","2020","M221A","M221","40","500","0","7","50","12.4062887278993","0.788159277228758","0.0251646374760675","94","5","38.487426","-79.631883","0","168.812282197403","2.08145327476881","48.0433556747062","0.104859721736108","9608_1_2021","9608_1"
"722438032290487","42.13.3663","2021","M221A","M221","40","500","0","5","40","10.4065784482701","0.623645533874382","0.0458075390057835","87","6","40.364338","-78.39871","0","31.5053708323264","2.41596605523147","41.391310024188","0.0903409262420529","9608_1_2021","9608_1"
"722438321290487","42.55.5700","2021","M221A","M221","40","500","0","5","31","12.2305083023288","0.71953607018248","0","110","5","40.195373","-77.695029","0","21.8159997936381","1.63301300199804","61.2364995732716","0.133655158245477","9608_1_2021","9608_1"
"Composite Control",NA,"2019","M221A","M221","40","500","0","5.2092150361125","35.3351842478643","11.5587287407912","0.743903404904953","0.0360259158356794","95.5287492710608","5.47196426071514","39.9977504941186","-77.9302171273495",NA,"67.234830860161",NA,NA,NA,"9608_1_2021","9608_1"
