"PLT_CN","PLOTID","MEASYEAR","ECOSEC","ECOPROV","OWNGRPCD","FORTYPGRP","STDORGCD","RDDISTCD","SLOPE","QMD","RD.comm","RD.sap","STDAGE","SITECLCD","LAT","LON","Z","dist","Mahalanobis.Distance","inv.Mahalanobis.Distance","weight","treat_PLT_CN","treat_PLOTID"
"10175_1_2021","10175_1","2021","211G","211","40","800","0","4","28.3373289573502","9.32168433094153","0.673449101272822","0.0615513890555328","66.8571428571429","4.5","41.835087568579","-77.3946267461091","1","0",NA,NA,NA,"10175_1_2021","10175_1"
"168988908020004","36.3.3691","2014","211F","211","40","800","0","5","18","9.90098119235809","0.633405528726018","0.0337956479266808","61","5","42.1592","-78.10144","0","42.7147850996435","1.72348913674714","58.021833655846","0.0883681108957434","10175_1_2021","10175_1"
"168988963020004","36.3.1277","2015","211F","211","40","800","0","4","24","9.8777117385146","0.690095353889979","0.132048113577588","61","4","42.173233","-77.776288","0","30.5069071064211","1.1491012911002","87.0245301911163","0.132539646716314","10175_1_2021","10175_1"
"306265277489998","36.101.2424","2016","211F","211","40","800","0","5","25","10.1301324440174","0.769664372394831","0.11707434310695","67","5","42.278163","-77.675382","0","33.8185802605839","1.60423653840745","62.3349472511525","0.094937046699405","10175_1_2021","10175_1"
"306269116489998","42.117.770","2016","211F","211","40","800","0","5","22","10.1045604979704","0.727426514821366","0","91","5","41.96937","-77.29734","0","10.5381261005581","1.77223880939852","56.4258041691002","0.0859373343795411","10175_1_2021","10175_1"
"375680607489998","36.105.1747","2018","211F","211","40","800","0","4","20","8.1951340576114","0.608666844104455","0.0388071457693163","71","5","41.89048","-75.051485","0","120.94323164318","1.38233064311704","72.3415924387732","0.110177315334813","10175_1_2021","10175_1"
"375682525489998","36.101.2510","2017","211F","211","40","800","0","4","19","10.2070111650315","0.757694440976499","0.118173323439959","68","4","42.361113","-77.585199","0","37.6040754098323","1.43871723643705","69.5063612691872","0.105859216325823","10175_1_2021","10175_1"
"459836520489998","36.25.3421","2018","211I","211","40","800","0","4","25","8.71465651045628","0.645100937435958","0.0573193840760577","80","5","42.194199","-74.943417","0","128.56890379506","1.38145012807158","72.3877018561602","0.110247540659527","10175_1_2021","10175_1"
"459836608489998","36.9.3010","2018","211G","211","40","800","0","5","32","9.51292354041145","0.551316104846866","0.161277499382069","69","4","42.153206","-78.384851","0","55.5088614712134","1.52515549343794","65.5670850809998","0.0998596404228714","10175_1_2021","10175_1"
"511231846126144","42.15.2348","2019","211F","211","40","800","0","4","22","8.57787852560294","0.362998488519165","0.0575072585866428","57","5","41.59372","-76.56189","0","46.1708649026192","1.81460427722508","55.1084339737817","0.0839309600860096","10175_1_2021","10175_1"
"618638014126144","42.15.6050","2020","211F","211","40","800","0","4","23","10.1283998123406","0.505703689654073","0","72","5","41.881481","-76.155628","0","64.006055321673","1.72788710948797","57.8741512977853","0.0881431884799532","10175_1_2021","10175_1"
"Composite Control",NA,"2017","211F","211","40","800","0","4.36910213239756","23.075967924988","9.52105295748874","0.631506988170382","0.0756392364605852","69.517961608061","4.66174149653499","42.0791276218528","-76.9375199164791",NA,"58.4745558935634",NA,NA,NA,"10175_1_2021","10175_1"
