"PLT_CN","PLOTID","MEASYEAR","ECOSEC","ECOPROV","OWNGRPCD","FORTYPGRP","STDORGCD","RDDISTCD","SLOPE","QMD","RD.comm","RD.sap","STDAGE","SITECLCD","LAT","LON","Z","dist","Mahalanobis.Distance","inv.Mahalanobis.Distance","weight","treat_PLT_CN","treat_PLOTID"
"9705_2_2021","9705_2","2021","M221A","M221","40","800","0","5","20.6148462366094","10.5536403780133","0.522065418307325","0.0403714303983885","86.5714285714286","4.66666666666667","40.9067083453794","-77.5974461801762","1","0",NA,NA,NA,"9705_2_2021","9705_2"
"168262006020004","24.1.312","2015","M221B","M221","40","800","0","6","25","10.323428782056","0.424858107096151","0.0350241839104696","83","5","39.628815","-78.972575","0","114.261840742238","1.59836506385685","62.5639300190286","0.115279228039137","9705_2_2021","9705_2"
"171920500020004","54.57.2386","2014","M221B","M221","40","800","0","5","60","12.3447964746285","0.665489304332867","0.059646225399177","82","4","39.394365","-79.117695","0","131.776628790841","2.21929020500169","45.059451789868","0.0830257756605574","9705_2_2021","9705_2"
"306268948489998","42.13.1516","2016","M221A","M221","40","800","0","5","26","10.9077444455253","0.545182280688706","0.0986514360437192","70","4","40.25699","-78.45303","0","63.5272978226149","1.60530252041104","62.2935544724583","0.114781038678593","9705_2_2021","9705_2"
"375840607489998","42.9.1042","2017","M221A","M221","40","800","0","4","15","12.0495145130416","0.657250439076373","0.0135555485890492","86","5","39.7532","-78.52742","0","93.5187603728455","2.10162387704098","47.582253462402","0.0876742468997701","9705_2_2021","9705_2"
"464513752489998","42.35.6192","2018","M221A","M221","40","800","0","5","0","11.8574870862253","0.405559664436322","0","77","5","41.034804","-77.260403","0","19.7201659395276","1.97294049802881","50.6857657896481","0.0933927256651874","9705_2_2021","9705_2"
"511232060126144","42.21.5600","2019","M221B","M221","40","800","0","5","15","10.9139818581487","0.710523685493415","0","75","5","40.451619","-78.748387","0","68.1288134364511","1.87475149768419","53.340402780596","0.09828411440863","9705_2_2021","9705_2"
"570397852126144","24.1.1840","2020","M221A","M221","40","800","0","5","12","10.555258322792","0.474878137204447","0.103852907217057","84","5","39.58732","-78.867925","0","113.129167472995","1.83286294295396","54.5594532228546","0.100530315916138","9705_2_2021","9705_2"
"618638153126144","42.9.5438","2020","M221A","M221","40","800","0","5","15","10.9763381872098","0.373557808993248","0.0109228529041776","84","5","40.175111","-78.197856","0","59.5580234669017","1.43965880987618","69.4609023429659","0.12798747135232","9705_2_2021","9705_2"
"618638204126144","42.9.5977","2020","M221A","M221","40","800","0","6","30","12.3700747774619","0.563929013919489","0","66","5","39.924869","-78.556632","0","84.5469359954449","2.18820406207848","45.6995769878128","0.0842052594085418","9705_2_2021","9705_2"
"722438316290487","42.81.4524","2021","M221A","M221","40","800","0","4","28","9.52135757127102","0.384100062397906","0.0088383633216471","64","5","41.262406","-76.693591","0","53.1937315082906","1.94283670056411","51.4711298026051","0.094839823971126","9705_2_2021","9705_2"
"Composite Control",NA,"2018","M221B","M221","40","800","0","5.01697041657678","21.9450583806075","11.1141080856697","0.511604259434074","0.0341781045390988","77.3362859148287","4.80219318566085","40.1501415794468","-78.3431847745299",NA,"79.3012624495449",NA,NA,NA,"9705_2_2021","9705_2"
