"PLT_CN","PLOTID","MEASYEAR","ECOSEC","ECOPROV","OWNGRPCD","FORTYPGRP","STDORGCD","RDDISTCD","SLOPE","QMD","RD.comm","RD.sap","STDAGE","SITECLCD","LAT","LON","Z","dist","Mahalanobis.Distance","inv.Mahalanobis.Distance","weight","treat_PLT_CN","treat_PLOTID"
"8747_1_2022","8747_1","2022","M221A","M221","40","500","0","4","19.695711975279","14.1482073929084","0.346857618913033","0.0368635851796583","77","5.14285714285714","40.2976341349049","-77.4925346104338","1","0",NA,NA,NA,"8747_1_2022","8747_1"
"171958997020004","42.61.5471","2015","M221A","M221","40","500","0","4","14","12.1313250561943","0.493535107702157","0.0579072215154864","91","5","40.28634","-77.795239","0","16.0122666147511","2.32730599244057","42.9681358295018","0.0950801944834121","8747_1_2022","8747_1"
"171959027020004","42.93.5112","2014","M221A","M221","40","500","0","4","44","12.9528954292081","0.355002400712308","0.0285647576898791","95","5","40.965571","-76.551853","0","67.5976898376532","2.12852690142521","46.9808485544825","0.103959553546396","8747_1_2022","8747_1"
"464513845489998","42.61.1648","2018","M221A","M221","40","500","0","4","10","13.2393117268233","0.501030701895767","0.0951829515547811","95","5","40.42684","-78.14387","0","35.5145011692878","2.13214856624014","46.9010469454957","0.103782967982325","8747_1_2022","8747_1"
"464514734489998","42.55.2761","2018","M221A","M221","40","500","0","3","3","12.3740768454773","0.470734787108159","0","84","5","39.73211","-77.65447","0","39.952311785338","2.46293951321134","40.6018903280388","0.0898441497230032","8747_1_2022","8747_1"
"511231861126144","42.67.4335","2020","M221A","M221","40","500","0","2","23","12.4025676458758","0.430770793873787","0.0546286613907774","72","5","40.525011","-77.310804","0","18.3848815683121","2.16782698661387","46.1291425088305","0.102074892392265","8747_1_2022","8747_1"
"511231951126144","42.57.2513","2019","M221A","M221","40","500","0","4","7","12.6607545542259","0.431053079837779","0.0557716576530835","101","5","40.06143","-77.98259","0","30.630156447988","2.38194390459106","41.9825168037147","0.0928992097408986","8747_1_2022","8747_1"
"535843703126144","51.69.16","2019","M221A","M221","40","500","0","5","35","13.9233816135146","0.594111412691162","0.137948846572393","70","5","39.242727","-78.317639","0","85.0075034519508","2.34607145077694","42.624447762187","0.0943196791003015","8747_1_2022","8747_1"
"570397843126144","24.43.842","2020","M221A","M221","40","500","0","6","23","14.1989436226784","0.465551011251454","0.0616202748055658","84","5","39.619121","-77.858258","0","50.6801559359997","1.87897617996834","53.2204724392433","0.117766637354279","8747_1_2022","8747_1"
"618638104126144","42.67.5526","2020","M221A","M221","40","500","0","4","45","14.6204575091814","0.574986766044729","0","93","6","40.614489","-77.465077","0","21.9106247153176","2.18149175410493","45.8401916082557","0.101435499798371","8747_1_2022","8747_1"
"722438366290487","42.43.3102","2021","M221A","M221","40","500","0","5","7","13.2166163358259","0.525232774357311","0.0765519950259403","87","5","40.380722","-76.862243","0","33.7682249051333","2.23883993914927","44.6659889576557","0.0988372158787481","8747_1_2022","8747_1"
"Composite Control",NA,"2018","M221A","M221","40","500","0","4.13469623518007","21.4770016307468","13.2026820070305","0.483237288003921","0.0569454257648594","87.1940725935053","5.10143549979837","40.1908131214534","-77.5884572062316",NA,"40.0936935312741",NA,NA,NA,"8747_1_2022","8747_1"
