"PLT_CN","PLOTID","MEASYEAR","ECOSEC","ECOPROV","OWNGRPCD","FORTYPGRP","STDORGCD","RDDISTCD","SLOPE","QMD","RD.comm","RD.sap","STDAGE","SITECLCD","LAT","LON","Z","dist","Mahalanobis.Distance","inv.Mahalanobis.Distance","weight","treat_PLT_CN","treat_PLOTID"
"10373_1_2021","10373_1","2021","211G","211","40","800","0","5","20.4208597048861","9.94029670064238","0.501209838471166","0.124063159731553","62.3333333333333","4.8","41.9367655621637","-78.1048422307815","1","0",NA,NA,NA,"10373_1_2021","10373_1"
"15806903020004","36.43.4657","2014","211J","211","40","800","0","5","23","8.44610363816752","0.350749047145548","0.158223199986411","44","5","43.030219","-75.130294","0","169.664375035593","1.32549151652446","75.4437118256387","0.0947839393074013","10373_1_2021","10373_1"
"168988908020004","36.3.3691","2014","211F","211","40","800","0","5","18","9.90098119235809","0.633405528726018","0.0337956479266808","61","5","42.1592","-78.10144","0","15.3530864718501","1.14146941195701","87.6063773172457","0.110064541492472","10373_1_2021","10373_1"
"168989103020004","36.101.5695","2015","211F","211","40","800","0","6","25","9.82248695595978","0.425427605422897","0.0898114445516128","59","5","42.348895","-77.546526","0","40.3925272061116","1.15085629698048","86.8918215613641","0.109166807171635","10373_1_2021","10373_1"
"171958507020004","42.117.4933","2014","211F","211","40","800","0","4","19","10.9493953832739","0.594722486088431","0.0834336489046617","63","5","41.865372","-77.579147","0","27.5494751675603","1.32082347044148","75.7103445221","0.0951189241153752","10373_1_2021","10373_1"
"251632644489998","36.9.566","2015","211G","211","40","800","0","5","10","8.68013176743303","0.524525470441165","0.204051891945828","49","5","42.205062","-78.402257","0","24.0168701030377","1.35644612869031","73.7220578723261","0.0926209340698505","10373_1_2021","10373_1"
"251632669489998","36.3.107","2015","211G","211","40","800","0","6","23","9.62092446181759","0.569777465939781","0.212124788491219","58","5","42.078286","-78.150079","0","10.041187883903","1.22023249221964","81.951595812776","0.102960139363438","10373_1_2021","10373_1"
"306265395489998","36.3.6032","2016","211G","211","40","800","0","5","25","10.8022219936456","0.412824436042524","0.197153906611927","65","5","42.027555","-78.125295","0","6.35397646288243","1.26439696057195","79.0890860373192","0.0993638164061215","10373_1_2021","10373_1"
"306265725489998","36.101.4145","2016","211F","211","40","800","0","5","12","9.13691650630798","0.574294104338623","0.191062157002893","67","5","42.072263","-77.104632","0","52.3304409527516","1.19943679780165","83.3724629620182","0.104745250174912","10373_1_2021","10373_1"
"306269119489998","42.131.687","2016","211F","211","40","800","0","5","13","10.1440494444001","0.376140612369679","0.234946134255517","60","5","41.57639","-76.11719","0","105.681256299726","1.34290293486055","74.4655457993949","0.0935550174129121","10373_1_2021","10373_1"
"618638446126144","42.121.5132","2021","211G","211","40","800","0","4","15","9.54496726028958","0.43003356350786","0.23632406820486","65","5","41.551985","-79.855624","0","94.3061309682622","1.2869749645071","77.7015891978127","0.0976206304858827","10373_1_2021","10373_1"
"Composite Control",NA,"2016","211F","211","40","800","0","5.01938739193382","18.4134777303834","9.70983086602763","0.491563588443931","0.16185045509535","59.2630999099377","5","42.0944467725808","-77.626002195008",NA,"53.2655511790766",NA,NA,NA,"10373_1_2021","10373_1"
