"PLT_CN","PLOTID","MEASYEAR","ECOSEC","ECOPROV","OWNGRPCD","FORTYPGRP","STDORGCD","RDDISTCD","SLOPE","QMD","RD.comm","RD.sap","STDAGE","SITECLCD","LAT","LON","Z","dist","Mahalanobis.Distance","inv.Mahalanobis.Distance","weight","treat_PLT_CN","treat_PLOTID"
"14124_1_2021","14124_1","2021","M221A","M221","40","500","0","5","37.3114319856986","10.5406373493645","0.632879662537618","0.0640271430158148","76.6666666666667","5.33333333333333","40.3901792516541","-77.4798810221901","1","0",NA,NA,NA,"14124_1_2021","14124_1"
"171920307020004","54.23.2051","2015","M221A","M221","40","500","0","4","39","9.8663775219381","0.730586191237676","0.0787761773696082","55","5","39.245804","-79.032075","0","114.245557532214","1.85394514838695","53.9390283941283","0.0864986670552811","14124_1_2021","14124_1"
"171958360020004","42.81.4440","2016","M221A","M221","40","500","0","4","36","12.1262360194745","0.694623913181515","0.17259583421586","72","5","41.285732","-77.196355","0","63.5578128462258","1.97882085795703","50.5351455124855","0.0810400716589568","14124_1_2021","14124_1"
"171958771020004","42.13.5145","2014","M221A","M221","40","500","0","5","55","9.99807388857881","0.523318113733593","0.0888997200504221","86","5","40.530443","-78.342848","0","46.4994050729182","1.58695831817378","63.0136272987162","0.101051037253214","14124_1_2021","14124_1"
"306269055489998","42.97.5","2016","M221A","M221","40","500","0","4","31","11.250964870904","0.753066453532539","0.00609205155543082","75","5","40.92498","-76.68922","0","55.5696759362437","1.49071292895491","67.0819968470433","0.107575228613266","14124_1_2021","14124_1"
"375841202489998","42.99.112","2017","M221A","M221","40","500","0","6","40","11.9588518650845","0.678791247039855","0.00793009380501551","107","6","40.53404","-77.05361","0","24.5605591807604","1.85380064864705","53.9432328244045","0.0865054094387732","14124_1_2021","14124_1"
"464515051489998","42.97.1981","2018","M221A","M221","40","500","0","5","43","10.3099466535962","0.680711877471226","0","88","6","40.76371","-76.72505","0","47.34355481486","1.42277992095206","70.2849390319514","0.112711587904452","14124_1_2021","14124_1"
"618638146126144","42.61.6002","2020","M221A","M221","40","500","0","5","30","10.7918123726144","0.549616541876543","0.149663173436163","81","5","40.316647","-77.833099","0","19.3232134390143","1.38127403263245","72.3969303972351","0.1160984571783","14124_1_2021","14124_1"
"722438032290487","42.13.3663","2021","M221A","M221","40","500","0","5","40","10.4065784482701","0.623645533874382","0.0458075390057835","87","6","40.364338","-78.39871","0","48.5175545571517","1.29639040555006","77.1372570885154","0.123700224440517","14124_1_2021","14124_1"
"722438321290487","42.55.5700","2021","M221A","M221","40","500","0","5","31","12.2305083023288","0.71953607018248","0","110","5","40.195373","-77.695029","0","17.6032796573133","1.77794416999219","56.2447357390525","0.0901961866045437","14124_1_2021","14124_1"
"740835027290487","51.171.24","2021","M221A","M221","40","500","0","4","42","11.9865974537614","0.642025214510936","0.0299295446251075","82","5","38.848622","-78.685334","0","124.283400160759","1.69476304978203","59.0052987129152","0.094623129852696","14124_1_2021","14124_1"
"Composite Control",NA,"2018","M221A","M221","40","500","0","4.71676831225857","38.6915603197826","11.0308996637014","0.655428038840447","0.0570000654599014","84.3721134749854","5.32291722178374","40.3148477607917","-77.7594986525683",NA,"54.7632009911425",NA,NA,NA,"14124_1_2021","14124_1"
