"PLT_CN","PLOTID","MEASYEAR","ECOSEC","ECOPROV","OWNGRPCD","FORTYPGRP","STDORGCD","RDDISTCD","SLOPE","QMD","RD.comm","RD.sap","STDAGE","SITECLCD","LAT","LON","Z","dist","Mahalanobis.Distance","inv.Mahalanobis.Distance","weight","treat_PLT_CN","treat_PLOTID"
"9602_1_2021","9602_1","2021","M221A","M221","40","500","0","4","19.7671359943084","12.2073613229405","0.45039533345654","0.115191762072045","65.4285714285714","5","40.1504833176913","-77.8641691875294","1","0",NA,NA,NA,"9602_1_2021","9602_1"
"171958997020004","42.61.5471","2015","M221A","M221","40","500","0","4","14","12.1313250561943","0.493535107702157","0.0579072215154864","91","5","40.28634","-77.795239","0","10.0576975667334","1.52646563006639","65.5108100898746","0.112004407504135","9602_1_2021","9602_1"
"306269287489998","42.55.1630","2016","M221A","M221","40","500","0","4","10","12.495979353376","0.584796520691594","0.0842806072826443","90","5","39.95275","-77.89479","0","13.7387812020676","1.60308713198446","62.3796411341722","0.106651020434159","9602_1_2021","9602_1"
"464513845489998","42.61.1648","2018","M221A","M221","40","500","0","4","10","13.2393117268233","0.501030701895767","0.0951829515547811","95","5","40.42684","-78.14387","0","24.1244803366759","1.6715446418838","59.8249053565818","0.102283166232599","9602_1_2021","9602_1"
"511231861126144","42.67.4335","2020","M221A","M221","40","500","0","2","23","12.4025676458758","0.430770793873787","0.0546286613907774","72","5","40.525011","-77.310804","0","39.0053894963691","1.82071362273946","54.9235194107789","0.0939032236238053","9602_1_2021","9602_1"
"511231872126144","42.55.3151","2019","M221A","M221","40","500","0","4","7","10.0137859519219","0.410615750039703","0.0935841914098737","66","5","40.010362","-77.574928","0","18.1233898302486","1.71014216780655","58.4746706341153","0.0999746580661777","9602_1_2021","9602_1"
"511231903126144","42.67.4665","2019","M221A","M221","40","500","0","4","37","12.1201485139416","0.511932015510341","0.222126836120128","85","5","40.461334","-77.528875","0","27.8156379953916","1.92930033316142","51.8322618211218","0.0886180733669667","9602_1_2021","9602_1"
"535843703126144","51.69.16","2019","M221A","M221","40","500","0","5","35","13.9233816135146","0.594111412691162","0.137948846572393","70","5","39.242727","-78.317639","0","67.1275623480235","1.56776615983166","63.7850226405815","0.109053813541536","9602_1_2021","9602_1"
"722438242290487","42.9.3115","2021","M221A","M221","40","500","0","4","15","12.5184227876721","0.617283256430822","0","88","5","39.769249","-78.425477","0","39.7483225065893","1.93516720603962","51.6751212442532","0.08834940874226","9602_1_2021","9602_1"
"722438366290487","42.43.3102","2021","M221A","M221","40","500","0","5","7","13.2166163358259","0.525232774357311","0.0765519950259403","87","5","40.380722","-76.862243","0","55.2880438016344","1.93137714927067","51.776526421969","0.0885227820654159","9602_1_2021","9602_1"
"829427237290487","51.69.25","2022","M221A","M221","40","500","0","5","20","11.8732592709115","0.52293562896838","0.163351223440734","77","5","39.256659","-78.400571","0","67.9680022434735","1.54529766732052","64.7124512738025","0.110639446422945","9602_1_2021","9602_1"
"Composite Control",NA,"2019","M221A","M221","40","500","0","4.12040959478229","17.7704420441185","12.3934752610917","0.519441724748972","0.0992739299641829","82.0290238150058","5","40.0103988319388","-77.8474281714055",NA,"36.2453205411258",NA,NA,NA,"9602_1_2021","9602_1"
